smiles,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15
[H]C1=NC([H])([H])C2(C([H])([H])O1)C([H])([H])C2([H])[H],0.22811171,0.26538271,0.00605136,0.11284661,0.21893352,0.26815099,0.00593759,0.11590238,0.21893352,0.26815099,0.00593759,0.11590238,0.22004026,0.2628863,0.0052,0.1121
[H]N1C2([H])C([H])([H])C3(C([H])([H])C3([H])[H])C12[H],0.24072572,0.27275322,0.00496328,0.01728667,0.25082072,0.28334066,0.00339088,0.01991011,0.25082072,0.28334066,0.00339088,0.01991011,0.24103148,0.27750151,0.0036,0.0177
[H]C#Cc1nc(C([H])([H])[H])nn1[H],0.21282378,0.21570948,0.0046908,0.26289761,0.19895247,0.20672574,0.00410143,0.27461999,0.19895247,0.20672574,0.00410143,0.27461999,0.20546915,0.21079413,0.2725,0.0026
[H]OC([H])([H])c1oc([H])c(N([H])[H])c1[H],0.20783878,0.21356437,0.09320779,0.00695847,0.20290938,0.22524662,0.09920902,0.00899991,0.20290938,0.22524662,0.09920902,0.00899991,0.20389628,0.20898606,0.1061,0.0245
[H]c1nn([H])c(C([H])([H])[H])c1N([H])[H],0.21183624,0.21711838,0.06672828,0.03125313,0.21309176,0.22759417,0.10700086,0.00703063,0.21309176,0.22759417,0.10700086,0.00703063,0.20821065,0.21733184,0.0385,0.0882
[H]C([H])([H])OC1([H])C2([H])N3C([H])(C2([H])[H])C31[H],0.25920399,0.26991185,0.019317700000000004,0.01346759,0.27150823,0.28231277,0.01636863,0.01842509,0.27150823,0.28231277,0.01636863,0.01842509,0.26843912,0.27686207,0.0177,0.0144
[H]OC([H])([H])C1([H])C(=O)OC1([H])[H],0.22462513,0.28656381,0.0018247,0.01452992,0.21773188,0.25134358,0.00292499,0.00614676,0.21773188,0.25134358,0.00292499,0.00614676,0.21765523,0.27623733,0.0018,0.0056
[H]N=C1N([H])C(C([H])([H])C([H])([H])[H])=NC1([H])[H],0.21913618,0.23201309,0.00994287,0.00043564,0.20948477,0.2201723,0.0092077,0.13966878,0.20948477,0.2201723,0.0092077,0.13966878,0.21729141,0.22109497,0.0084,0.1573
[H]C([H])([H])C([H])(C([H])([H])C#N)C([H])([H])C#N,0.31334341,0.32546718,0.00011989,0.03549085,0.28206166,0.28408506,0.00029097,0.00042624,0.28206166,0.28408506,0.00029097,0.00042624,0.27920300000000003,0.28055905,0.0,0.0002
[H]C([H])([H])C(=O)C([H])([H])C1([H])OC([H])([H])C1([H])[H],0.16589614,0.25092183,0.00070538,0.01080046,0.16120065,0.22338658,0.00063885,0.01538673,0.16120065,0.22338658,0.00063885,0.01538673,0.16268926,0.2491494,0.0005,0.0156
[H]Oc1oc(=O)c([H])c([H])c1[H],0.15890938,0.19374786,0.20438561,4.96e-06,0.16560159,0.18916887,0.18628774,0.00013557,0.16560159,0.18916887,0.18628774,0.00013557,0.1618183,0.20075421,0.1839,0.0
[H]Oc1oc(N([H])[H])c([H])c1[H],0.22237425,0.2387575,3.32e-06,0.00026234,0.22146199,0.22879337,0.21249814,5.609e-05,0.22146199,0.22879337,0.21249814,5.609e-05,0.21413464,0.21711134,0.0,0.1958
[H]Oc1nc(C([H])([H])[H])c([H])c([H])c1[H],0.18161206,0.233385,0.09057179,0.11891287,0.18993233,0.19940777,0.10321660000000002,0.00359547,0.18993233,0.19940777,0.10321660000000002,0.00359547,0.1881786,0.20793503,0.1127,0.0036
[H]C(=O)N([H])C1([H])C(=O)N([H])C1([H])[H],0.21331766,0.2244802,0.00144632,0.00098323,0.20862451,0.21967863,0.00177721,0.00118863,0.20862451,0.21967863,0.00177721,0.00118863,0.20783948,0.21858866,0.0014,0.0007
[H]C([H])([H])C1([H])C([H])([H])C([H])(C#N)C1([H])[H],0.30174413,0.31274534,3.064e-05,0.00803811,0.27568655,0.2890568,1.041e-05,0.00636715,0.27568655,0.2890568,1.041e-05,0.00636715,0.27274247,0.28430381,0.0,0.0071
[H]C([H])([H])C([H])([H])C12C([H])([H])C(C([H])([H])[H])(C1([H])[H])C2([H])[H],0.31041238,0.32037898,0.02800567,0.00055209,0.32621368,0.33160998,0.00857052,0.00248505,0.32621368,0.33160998,0.00857052,0.00248505,0.31703276,0.32078854,0.016,0.0004
[H]N1C([H])([H])C1([H])C1([H])OC([H])([H])OC1([H])[H],0.25477216,0.2859212,0.00866193,0.02013423,0.26250248,0.28643793,0.00946495,0.01651165,0.26250248,0.28643793,0.00946495,0.01651165,0.25446703,0.29137438,0.0072,0.016
[H]C(=NC([H])([H])[H])OC(=O)C([H])([H])N([H])[H],0.20897881,0.22547081,3.923e-05,0.0020849,0.1930481,0.20766113,7.31e-06,0.00243038,0.1930481,0.20766113,7.31e-06,0.00243038,0.20178687,0.21706724,0.0,0.0018
[H]OC([H])(C([H])([H])[H])C1([H])C([H])([H])OC([H])([H])C1([H])[H],0.26182715,0.27262037,0.00655197,0.00557657,0.26448902,0.28066959,0.00296544,0.00847375,0.26448902,0.28066959,0.00296544,0.00847375,0.26327217,0.27803805,0.0041,0.0051
[H]C1=C([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])=C1[H],0.19786451,0.25113783,0.25090063,0.01138224,0.18582916,0.24235813,0.22722282,0.00854534,0.18582916,0.24235813,0.22722282,0.00854534,0.183912,0.2411454,0.2237,0.0065
[H]C([H])([H])C([H])([H])C([H])([H])C([H])(C#N)C#N,0.31001247,0.31673497,0.00356913,6.509e-05,0.2763715,0.28606798,0.00376062,1.573e-05,0.2763715,0.28606798,0.00376062,1.573e-05,0.27519365,0.28202535,0.002,0.0
[H]N=C1OC([H])([H])C2([H])OC1([H])C2([H])[H],0.23187093,0.25241088,0.00243174,0.00912685,0.22489561,0.24625567,0.00409994,0.00434768,0.22489561,0.24625567,0.00409994,0.00434768,0.23063509,0.25230617,0.0035,0.0045
[H]C1([H])OC2(C([H])([H])N3C([H])([H])C32[H])C1([H])[H],0.24587538,0.25689694,0.00827979,0.02193843,0.26412069,0.26554581,0.00317938,0.03111697,0.26412069,0.26554581,0.00317938,0.03111697,0.25590393,0.26740647,0.0083,0.0243
[H]C#CC1([H])OC([H])(C([H])([H])[H])C([H])([H])C1([H])[H],0.2542808,0.26612839,0.01447344,0.00868046,0.23631401,0.25258347,0.00480552,0.01037792,0.23631401,0.25258347,0.00480552,0.01037792,0.23154647,0.24743321,0.0014,0.0039
[H]C1([H])OC2([H])C([H])([H])C13C([H])([H])OC23[H],0.22608849,0.24470207,0.01214551,0.00478343,0.24120465,0.26134655,0.0106876,0.00219703,0.24120465,0.26134655,0.0106876,0.00219703,0.23995105,0.2545736,0.0091,0.0051
[H]C(=O)N1C([H])([H])C1(C#N)C([H])([H])[H],0.19307701,0.249157,0.00432423,0.21981676,0.18819585,0.24457737,0.00272118,0.08083918,0.18819585,0.24457737,0.00272118,0.08083918,0.18851669,0.25037683,0.003,0.1841
[H]C(=O)C(=O)N([H])[H],0.12984233,0.18151049,6.764e-05,0.00021078,0.11947011,0.17108957,9.4e-07,0.00036535,0.11947011,0.17108957,9.4e-07,0.00036535,0.12378275,0.17623874,0.0001,0.0002
[H]OC1([H])C2([H])C([H])([H])N3C([H])([H])C3([H])C12[H],0.23812443,0.25676814,0.00287695,0.00675482,0.24040860000000006,0.25671486,0.00729154,0.01363063,0.24040860000000006,0.25671486,0.00729154,0.01363063,0.24581624,0.26171032,0.0017,0.0127
[H]C(=O)OC(=NC([H])([H])[H])C([H])([H])[H],0.2017175,0.22593696,0.00020418,0.00267395,0.19000766,0.21641003,0.00026809,0.00275753,0.19000766,0.21641003,0.00026809,0.00275753,0.19431941,0.21741636,0.0004,0.002
[H]c1nc(F)nc(C([H])([H])[H])n1,0.17746895,0.18199017,0.00144008,0.00589997,0.17353196,0.1774849,0.00223228,0.00497705,0.17353196,0.1774849,0.00223228,0.00497705,0.1825192,0.18739951,0.001,0.0053
[H]c1nn([H])c(N([H])[H])c1N([H])C([H])([H])[H],0.19160855,0.20746998,0.00213294,0.09281447,0.20322664,0.20783955,0.00372067,0.10995628,0.20322664,0.20783955,0.00372067,0.10995628,0.18851669,0.20976882,0.0021,0.1195
[H]OC([H])([H])C([H])(C([H])([H])[H])C1(C([H])([H])[H])OC1([H])[H],0.26599559999999994,0.28574463,0.00739204,0.00576315,0.27858514,0.29910133,0.00345284,0.00236396,0.27858514,0.29910133,0.00345284,0.00236396,0.26530073,0.29754459,0.0046,0.0069
[H]C1([H])OC1([H])C1([H])OC1([H])C#N,0.26726662,0.28018369,0.02590596,0.017697400000000002,0.24930555,0.25272978,0.00888391,0.02515775,0.24930555,0.25272978,0.00888391,0.02515775,0.25283536,0.26589239,0.0217,0.0102
[H]OC1([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])C([H])([H])[H])C1([H])[H],0.26256507,0.29729702,0.01218221,0.008787,0.27543774,0.29590237,0.00931525,0.00877972,0.27543774,0.29590237,0.00931525,0.00877972,0.26284587,0.29730939,0.0095,0.0059
[H]C#CC(O[H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0.26342748,0.27359663,0.00138512,0.01439653,0.2424803,0.25772151,0.00052704,0.00401515,0.2424803,0.25772151,0.00052704,0.00401515,0.23641576,0.25039153,0.0003,0.0026
[H]OC1([H])c2nc([H])c([H])n2C1([H])[H],0.22843557,0.24659816,0.10407459,0.00524469,0.23100037,0.23919596,0.11850635,0.00861363,0.23100037,0.23919596,0.11850635,0.00861363,0.22683154,0.2462903,0.1302,0.0047
[H]C(=O)C([H])([H])N([H])C([H])([H])C([H])([H])C#N,0.16032316,0.22810067,9.361e-05,0.00354716,0.15499686,0.19192791,7.625e-05,0.00382196,0.15499686,0.19192791,7.625e-05,0.00382196,0.15493516,0.21275287,0.0001,0.0042
[H]C([H])([H])C12N3C([H])([H])C3([H])C1(C([H])([H])[H])C2([H])[H],0.25403385,0.26308548,0.00696731,0.01464006,0.26529124,0.27813277,0.00240234,0.02346221,0.26529124,0.27813277,0.00240234,0.02346221,0.2640586,0.26982825,0.004,0.0158
[H]OC([H])([H])C1([H])C([H])([H])C2([H])C([H])([H])C2([H])C1([H])[H],0.26475561,0.29314737,0.00082652,0.0054867,0.27843666,0.29402092,0.00100998,0.00509854,0.27843666,0.29402092,0.00100998,0.00509854,0.26241223,0.28906652,0.0003,0.0038
[H]C([H])([H])C1([H])N2C3([H])C([H])([H])C2(C1([H])[H])C3([H])[H],0.2211414,0.23175974,0.00507683,0.00607945,0.23953507,0.24873144,0.00549207,0.00995114,0.23953507,0.24873144,0.00549207,0.00995114,0.23228514,0.24765003,0.0033,0.003
[H]N1C([H])(C#N)C([H])(N([H])[H])C1([H])C([H])([H])[H],0.23773951,0.25320652,0.00230118,0.00515814,0.22889386,0.23701292,0.00227123,0.0267166,0.22889386,0.23701292,0.00227123,0.0267166,0.23656643,0.24945075,0.0009,0.0005
[H]C(=NC([H])([H])C([H])([H])[H])OC1([H])C([H])([H])C1([H])[H],0.22184625,0.25979347,0.00147239,0.30364061,0.21302963,0.25849925,0.00153888,0.30256856,0.21302963,0.25849925,0.00153888,0.30256856,0.21366058,0.25676019,0.0011,0.3129
[H]C([H])([H])C#CC#CC([H])([H])C#N,0.20186434,0.21089476,0.00010473,0.00155213,0.17227056,0.18092987,0.00015794,0.00182771,0.17227056,0.18092987,0.00015794,0.00182771,0.17253073,0.18015254,0.0001,0.0011
[H]C(=O)C1([H])OC1(C#N)C([H])([H])[H],0.15103341,0.22559777,0.0006608,0.00689712,0.14451731,0.21159449,0.0008619,0.003099,0.14451731,0.21159449,0.0008619,0.003099,0.14650486,0.22700058,0.0005,0.0058
[H]C#CC1(C([H])([H])C([H])([H])[H])OC1([H])[H],0.25749492,0.26795057,0.01160397,0.02579962,0.23611484,0.24991121,0.00720379,0.00367505,0.23611484,0.24991121,0.00720379,0.00367505,0.23058732,0.24400082,0.0056,0.0007
[H]OC1([H])C([H])=C([H])C2([H])OC1([H])C2([H])[H],0.20225007,0.24527816,0.00168141,0.10184423,0.19703876,0.23408699,0.00134527,0.06617679,0.19703876,0.23408699,0.00134527,0.06617679,0.21131597,0.23921238,0.0008,0.1488
[H]C([H])([H])C(=O)C1([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H],0.1644185,0.25451756,0.00029279,0.02110338,0.16038885,0.25543774,0.00026281,0.00407064,0.16038885,0.25543774,0.00026281,0.00407064,0.16178891,0.26872944,0.0002,0.0218
[H]C(=O)C([H])(C([H])([H])C([H])([H])[H])C1([H])C([H])([H])C1([H])[H],0.16090103,0.27597114,0.00092104,0.05953592,0.15513787,0.24806557,0.00105692,0.01200692,0.15513787,0.24806557,0.00105692,0.01200692,0.15603396,0.26708675,0.0007,0.0147
[H]N=C(C([H])=O)N(C([H])([H])[H])C([H])([H])[H],0.14131284,0.16533753,0.00142932,0.07637999,0.13282453,0.14857241,0.00209255,0.03788678,0.13282453,0.14857241,0.00209255,0.03788678,0.13667809,0.16188813,0.0012,0.0529
[H]C(=O)C([H])([H])C([H])(C#CC([H])([H])[H])C([H])([H])[H],0.16132973,0.26862954,0.00022094,0.00231421,0.15518981,0.21573313,0.00043216,0.00076688,0.15518981,0.21573313,0.00043216,0.00076688,0.15607071,0.24026709,0.0002,0.0007
[H]C#CC#CC([H])(C#C[H])C([H])([H])[H],0.20314983,0.21176567,4.22e-05,0.00109223,0.17490014,0.18301775,7.185e-05,0.00126315,0.17490014,0.18301775,7.185e-05,0.00126315,0.17392721,0.18101615,0.0,0.0008
[H]C#Cc1nc([H])n([H])c1[H],0.23012241,0.23511011,0.26041608,0.05412433,0.21604622,0.21982173,0.23000169,1.97e-06,0.21604622,0.21982173,0.23000169,1.97e-06,0.21124615,0.21800802,0.2155,0.0
[H]Oc1c([H])nc([H])c([H])c1C([H])([H])[H],0.18228152,0.18861189,0.05928056,0.00367967,0.18095619,0.19190581,0.00374252,0.06683417,0.18095619,0.19190581,0.00374252,0.06683417,0.18932517,0.19016673,0.0038,0.0717
[H]C1([H])OC2([H])C([H])(O1)C2(C([H])([H])[H])C([H])([H])[H],0.27237818,0.27640883,0.01753068,0.0330566,0.28428451,0.28873956,0.03080507,0.02270299,0.28428451,0.28873956,0.03080507,0.02270299,0.277575,0.28207312,0.0242,0.0274
[H]N(C([H])([H])C#N)C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0.23789976,0.26869023,0.0031281,0.01287373,0.22879236,0.25307193,0.00133539,0.00998564,0.22879236,0.25307193,0.00133539,0.00998564,0.23634594,0.26381973,0.0018,0.0119
[H]OC1([H])C([H])([H])C([H])([H])C1(C#N)C([H])([H])[H],0.27072619,0.29593594,0.00791704,0.04300833,0.26755494,0.27818116,0.00255925,0.03061809,0.26755494,0.27818116,0.00255925,0.03061809,0.26775558,0.27549867,0.0008,0.0097
[H]N=C1OC([H])([H])OC([H])([H])C([H])=C1[H],0.20552428,0.22991827,0.00772552,0.34005669,0.19052795,0.21799759,0.0029488,0.36051923,0.19052795,0.21799759,0.0029488,0.36051923,0.20416088,0.22239589,0.0043,0.4795
[H]C1=C2C([H])([H])N3C2([H])C3(C([H])([H])[H])C1([H])[H],0.16007264,0.18246107,0.08482816,0.02665178,0.16308251,0.17743383,0.07013425,0.01312407,0.16308251,0.17743383,0.07013425,0.01312407,0.16013151,0.18579724,0.0741,0.0154
[H]c1nc([H])c(N([H])[H])c([H])n1,0.16128776,0.17119118,0.005324000000000001,0.05833607,0.15793975,0.17642289,0.005412,0.06185765,0.15793975,0.17642289,0.005412,0.06185765,0.16529112,0.17602927,0.0055,0.0688
[H]C([H])([H])C12C3=NC([H])([H])C1([H])C2([H])O3,0.11862056,0.15297862,0.00940495,0.00556179,0.11715203,0.15597451,0.00849403,0.00386159,0.11715203,0.15597451,0.00849403,0.00386159,0.11791756,0.16214537,0.0095,0.0043
[H]c1nc(C([H])([H])OC([H])([H])[H])nn1[H],0.2380283,0.25505393,0.00491623,0.02574157,0.23015045,0.23341499,0.00528249,0.00797963,0.23015045,0.23341499,0.00528249,0.00797963,0.23798496,0.25824853,0.0049,0.0309
[H]c1onc(N([H])[H])c1C([H])([H])C([H])([H])[H],0.22266524,0.23494406,0.06862071,0.01056461,0.22177139,0.23974667,0.05503216,0.01464921,0.22177139,0.23974667,0.05503216,0.01464921,0.22834928,0.23351991,0.0864,0.0056
[H]C#Cc1oc([H])c(C([H])([H])[H])c1[H],0.2034467,0.22266594,0.38541678,5.79e-06,0.1920383,0.2013575,0.38121535,4.818e-05,0.1920383,0.2013575,0.38121535,4.818e-05,0.18812715,0.20130545,0.3705,0.0
[H]C([H])(C#N)C1([H])OC(=O)C1([H])[H],0.22705365,0.29031326,0.00063662,0.09662806,0.21981522,0.28390901,0.00108521,0.00020232,0.21981522,0.28390901,0.00108521,0.00020232,0.21915828,0.27935367,0.0007,0.0001
[H]C1=C2C3([H])C([H])(C1([H])[H])C1([H])C2([H])C31[H],0.15724774,0.18830692,0.07173897,0.00094113,0.15035754,0.18581557,0.06681976,0.00080062,0.15035754,0.18581557,0.06681976,0.00080062,0.14632846,0.19160363,0.0691,0.0009
[H]c1c(N([H])[H])nn([H])c1C#N,0.184897,0.2310991,0.06566998,0.001316,0.17413729,0.21183611,0.05428432,4.884e-05,0.17413729,0.21183611,0.05428432,4.884e-05,0.18605081,0.21976097,0.0696,0.2706
[H]C([H])([H])C12N3C1([H])C1([H])C3([H])C12C([H])([H])[H],0.22045456,0.2322156,0.00372511,0.0011969,0.23629338,0.23917804,0.00362855,0.00088062,0.23629338,0.23917804,0.00362855,0.00088062,0.23110548,0.23729774,0.0038,0.0006
[H]N1C([H])([H])C1(C([H])([H])[H])C1([H])OC([H])([H])C1([H])[H],0.25990533,0.26286750000000003,0.01692733,0.00298825,0.26665433,0.27608969,0.00774607,0.00324455,0.26665433,0.27608969,0.00774607,0.00324455,0.25995738,0.27052648,0.0119,0.0028
[H]C([H])([H])C([H])([H])C(=O)C1([H])C([H])([H])OC1([H])[H],0.16833581,0.23589882,0.00011985,0.00194611,0.16457225,0.20419061,0.00011023,0.00134816,0.16457225,0.20419061,0.00011023,0.00134816,0.16516249,0.23642678,0.0001,0.0015
[H]OC1([H])C2([H])N([H])C(=O)C12N([H])[H],0.1924228,0.22813325,0.00199881,0.00505448,0.18522016,0.22367829,0.00184527,0.00074357,0.18522016,0.22367829,0.00184527,0.00074357,0.1895714,0.22760695,0.0012,0.0005
[H]C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])C([H])([H])C1([H])[H],0.31226859,0.32134921,0.00428916,0.04704868,0.3214591,0.32781045,0.00210679,0.04504863,0.3214591,0.32781045,0.00210679,0.04504863,0.31118594,0.31667261,0.0032,0.0384
[H]OC([H])([H])C(=O)C#N,0.15724804,0.24517242,0.00033217,0.0473211,0.14767154,0.1940061,0.00022774,0.03568856,0.14767154,0.1940061,0.00022774,0.03568856,0.15122715,0.22374459,0.0003,0.0441
[H]OC1(C([H])([H])C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C1([H])[H],0.25842739,0.29059566,0.00815678,0.02138595,0.27018722,0.29671396,0.00569031,0.006669499999999999,0.27018722,0.29671396,0.00569031,0.006669499999999999,0.25826691,0.29064306,0.0056,0.0188
[H]OC12C([H])([H])C([H])(C1([H])[H])C2(O[H])C([H])([H])[H],0.25997194,0.27173615,0.0129392,0.00067658,0.2721989,0.28621207,0.00885779,0.00013134,0.2721989,0.28621207,0.00885779,0.00013134,0.26212191,0.2721949,0.01,0.0008
[H]C([H])([H])C([H])([H])OC([H])(C#N)C([H])([H])[H],0.27420677,0.29243733,0.01395689,0.01502409,0.26003608,0.27794722,0.00719134,0.00828903,0.26003608,0.27794722,0.00719134,0.00828903,0.26894626,0.27964399,0.0049,0.0054
[H]C#CC12OC([H])(C([H])([H])[H])C1([H])C2([H])[H],0.22042714,0.2461831,0.02551289,0.0709785,0.20466792,0.2336934,0.01339995,0.05534951,0.20466792,0.2336934,0.01339995,0.05534951,0.20484074,0.23171552,0.0113,0.0396
[H]OC1(C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C1([H])[H],0.22648752,0.23432389,0.05533167,0.013356299999999998,0.23642679,0.24818337,0.04135773,0.01782206,0.23642679,0.24818337,0.04135773,0.01782206,0.23453052,0.23995105,0.0407,0.0131
[H]C(=O)C([H])([H])c1onc([H])c1[H],0.16232214,0.23463559,0.00208358,0.20187083,0.15569894,0.21580491,0.00402337,0.07755069,0.15569894,0.21580491,0.00402337,0.07755069,0.15653008,0.22523294,0.002,0.2016
[H]Oc1nc(C([H])([H])[H])c([H])n1C([H])([H])[H],0.22747670000000006,0.25520882,0.00371058,0.00659635,0.23458182,0.23911618,0.00125796,0.16448639,0.23458182,0.23911618,0.00125796,0.16448639,0.22316763,0.23359709,0.0033,0.1662
[H]OC1([H])C([H])=C([H])N(C([H])=O)C1([H])[H],0.19831318,0.20216528,0.00940659,0.44221802,0.19156025,0.20632239,0.00195293,0.38765555,0.19156025,0.20632239,0.00195293,0.38765555,0.19508012,0.202735,0.0041,0.3924
[H]C1(C#N)OC2([H])C([H])([H])C([H])([H])C12[H],0.23782933,0.27171429,0.00765446,0.01406649,0.22954074,0.26410108,0.00633274,0.00568871,0.22954074,0.26410108,0.00633274,0.00568871,0.23907641,0.26487811,0.0066,0.0018
[H]C1([H])OC2([H])C(=O)C([H])(O1)C2([H])[H],0.14621907,0.25608404,0.00027409,0.02190804,0.13795517,0.19838353,0.00047261,0.00083648,0.13795517,0.19838353,0.00047261,0.00083648,0.14245876,0.21977934,0.0004,0.0007
[H]c1nc(=O)onc1C([H])([H])[H],0.12433075,0.16637242,0.00313536,0.04382519,0.11836983,0.15902626,0.00259953,0.00102349,0.11836983,0.15902626,0.00259953,0.00102349,0.12757528,0.17197214,0.0031,0.0478
[H]N=C1N([H])C2([H])C([H])([H])OC12[H],0.2188958,0.23869144,0.03601678,0.05684023,0.21682332,0.24536708,0.01593348,0.06669986,0.21682332,0.24536708,0.01593348,0.06669986,0.21896718,0.23950638,0.0206,0.0567
[H]C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])N1C([H])([H])C1([H])[H],0.26175062,0.27727978,0.05746633,0.00526711,0.27183222,0.28311207,0.03571272,0.03612311,0.27183222,0.28311207,0.03571272,0.03612311,0.27042726,0.28107354,0.0363,0.0098
[H]C1=C(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])C1([H])[H],0.26230196,0.27287128,0.09952791,0.25741220000000004,0.25641409,0.26862601,0.30466926,0.04754209,0.25641409,0.26862601,0.30466926,0.04754209,0.25009753,0.25887327,0.2435,0.0906
[H]N([H])C([H])(C#N)C1(C([H])([H])[H])N([H])C1([H])[H],0.25432643,0.2686642,0.018203,0.0282088,0.24488872,0.26598724,0.01097101,0.00455006,0.24488872,0.26598724,0.01097101,0.00455006,0.24776395,0.26876619,0.0172,0.0207
[H]C#CC1(C([H])([H])[H])OC([H])([H])C([H])([H])C1([H])[H],0.26670147,0.27078133,0.00129605,0.00265972,0.24581334,0.25609341,0.00098508,0.00588252,0.24581334,0.25609341,0.00098508,0.00588252,0.23912786,0.25050545,0.0005,0.0016
[H]C1([H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])C([H])([H])[H])O1,0.27466581,0.29133331,0.00037104,0.04232843,0.28603441,0.30405170000000004,0.00151969,0.03715606,0.28603441,0.30405170000000004,0.00151969,0.03715606,0.28411271,0.29855152,0.0031,0.0353
[H]C#CC(O[H])(C(=O)N([H])[H])C([H])([H])[H],0.21206326,0.25470622,0.0057392,0.00171094,0.20490813,0.23345594,0.00950119,0.00029833,0.20490813,0.23345594,0.00950119,0.00029833,0.20853405,0.23206831,0.0062,0.0001
[H]OC([H])([H])C(O[H])(C([H])=O)C([H])([H])[H],0.15849163,0.25140860000000004,4.41e-05,0.01461513,0.15347850000000002,0.21564397,0.00012389,0.01096428,0.15347850000000002,0.21564397,0.00012389,0.01096428,0.1538437,0.23800333,0.0,0.0124
[H]Oc1nn([H])c(C([H])([H])O[H])c1[H],0.22031407,0.24992248,0.05152224,0.12223931,0.2243677,0.2496251,0.05130466,0.18566772,0.2243677,0.2496251,0.05130466,0.18566772,0.22569598,0.24256025,0.0548,0.1803
[H]C([H])([H])C#CC(=O)C([H])(C([H])([H])[H])C([H])([H])[H],0.15224085,0.21154394,0.00030815,7.59e-06,0.14464453,0.18177422,0.00027086,2.049e-05,0.14464453,0.18177422,0.00027086,2.049e-05,0.1497535,0.18426479,0.0003,0.0
[H]Oc1c([H])c([H])c(C([H])([H])O[H])n1[H],0.20656412,0.21952448,0.01578093,0.22381055,0.2128066,0.21861051,0.03732823,0.22106218,0.2128066,0.21861051,0.03732823,0.22106218,0.19888367,0.21235598,0.0089,0.222
[H]C([H])([H])C([H])([H])OC1=NC([H])([H])C([H])([H])C1([H])[H],0.24586857,0.27185844,0.00113193,0.01103987,0.2369147,0.27459363,0.00067091,0.21006159,0.2369147,0.27459363,0.00067091,0.21006159,0.23935571,0.27096013,0.0007,0.0263
[H]C1=C([H])C([H])(C#CC([H])([H])[H])OC1([H])[H],0.23733544,0.25641069,0.04836555,0.00593117,0.22191949,0.22806051,0.02919615,0.01564974,0.22191949,0.22806051,0.02919615,0.01564974,0.22942604,0.23910581,0.0008,0.091
[H]c1oc([H])c2c1C([H])([H])C([H])([H])C2([H])[H],0.23595901,0.26487185,0.13293194,0.00104818,0.23082228,0.24331713,0.10615153,0.03051918,0.23082228,0.24331713,0.10615153,0.03051918,0.22282218,0.24493793,0.117,0.0422
[H]C1([H])OC([H])([H])C1([H])C#N,0.25702895,0.27220223,2.649e-05,1.897e-05,0.25458942,0.26011976,1.354e-05,0.00260247,0.25458942,0.26011976,1.354e-05,0.00260247,0.26202269,0.270758,0.0002,0.0
[H]C#CC1(C([H])([H])OC([H])([H])[H])OC1([H])[H],0.25658709,0.26881135,0.01019075,0.0267065,0.23453543,0.24905311,0.00650501,0.00278022,0.23453543,0.24905311,0.00650501,0.00278022,0.22904385,0.24334301,0.0053,0.0005
[H]N=C1OC([H])([H])C([H])([H])N2C([H])([H])C12[H],0.23305197,0.24167712,0.03374773,0.01948667,0.22206303,0.23237025,0.02942456,0.01421995,0.22206303,0.23237025,0.02942456,0.01421995,0.23159425,0.24039939,0.0158,0.0428
[H]N([H])c1nn([H])c(C([H])([H])[H])c1C([H])([H])[H],0.21735284,0.22044576,0.05513361,0.0258918,0.21873998,0.23111237,0.06771367,0.01273125,0.21873998,0.23111237,0.06771367,0.01273125,0.21888633,0.22360862,0.0071,0.0937
[H]Oc1c([H])oc(N([H])[H])c1C([H])([H])[H],0.2157042,0.22315791,0.00570642,0.10398085,0.21680271,0.2191507,0.12039771,0.02056225,0.21680271,0.2191507,0.12039771,0.02056225,0.21162099,0.2153437,0.0157,0.1325
